20	 0.0125	-0.4037	 1.2681	4095	239
20	 0.0150	-0.4081	 1.2700	4095	240
20	 0.0025	-0.4069	 1.2681	4095	241
20	 0.0281	-0.3975	 1.2669	4095	242
20	 0.0350	-0.3812	 1.2681	4095	243
20	 0.0362	-0.3794	 1.2681	4095	244
20	 0.0400	-0.3987	 1.2700	4095	245
20	 0.0119	-0.4050	 1.2700	4095	246
20	 0.0087	-0.3956	 1.2681	4095	247
20	 0.0144	-0.3912	 1.2681	4095	248
20	 0.0319	-0.4006	 1.2675	4095	249
20	 0.0206	-0.3931	 1.2694	4095	250
20	 0.0294	-0.3975	 1.2694	4095	251
20	 0.0312	-0.3762	 1.2694	4095	252
20	 0.0281	-0.4056	 1.2687	4095	253
20	 0.0287	-0.4050	 1.2700	4095	254
20	 0.0281	-0.3931	 1.2675	4095	255
20	 0.0231	-0.3906	 1.2694	4095	000
20	 0.0344	-0.4019	 1.2706	4095	001
20	 0.0131	-0.3837	 1.2681	4095	002
20	 0.0044	-0.4056	 1.2675	4095	003
20	 0.0206	-0.3956	 1.2675	4095	004
20	-0.0131	-0.4869	 1.2675	4095	005
20	-0.0512	-0.4662	 1.2675	4095	006
20	 0.0287	-0.4369	 1.2694	4095	007
20	-0.0194	-0.4212	 1.2712	4095	008
20	-0.0206	-0.4075	 1.2694	4095	009