20	-0.0025	-0.3869	 1.2687	4095	078
20	 0.0337	-0.3975	 1.2669	4095	079
20	 0.0081	-0.3994	 1.2681	4095	080
20	 0.0369	-0.3987	 1.2681	4095	081
20	 0.0269	-0.4006	 1.2669	4095	082
20	 0.0169	-0.3806	 1.2687	4095	083
20	 0.0044	-0.4000	 1.2687	4095	084
20	 0.0325	-0.3919	 1.2694	4095	085
20	 0.0131	-0.3956	 1.2675	4095	086
20	 0.0344	-0.4031	 1.2681	4095	087
20	 0.0231	-0.4000	 1.2675	4095	088
20	 0.0262	-0.3962	 1.2687	4095	089
20	 0.0119	-0.4144	 1.2681	4095	090
20	 0.0269	-0.3900	 1.2694	4095	091
20	 0.0100	-0.4050	 1.2700	4095	092
20	 0.0094	-0.4062	 1.2687	4095	093
20	 0.0062	-0.3887	 1.2687	4095	094
20	 0.0044	-0.4537	 1.2681	4095	095
20	-0.0450	-0.4675	 1.2700	4095	096
20	 0.0250	-0.4412	 1.2694	4095	097
20	 0.0137	-0.4156	 1.2687	4095	098
20	 0.0075	-0.3919	 1.2669	4095	099
20	 0.0094	-0.3794	 1.2687	4095	100
20	 0.0362	-0.4000	 1.2662	4095	101
20	 0.0606	-0.3706	 1.2706	4095	102
20	 0.0281	-0.3931	 1.2687	4095	103
20	 0.0225	-0.3956	 1.2669	4095	104
20	 0.0019	-0.4119	 1.2656	4095	105
20	 0.0137	-0.3931	 1.2675	4095	106
20	 0.0419	-0.3800	 1.2700	4095	107
20	 0.0412	-0.3906	 1.2681	4095	108
20	 0.0087	-0.3962	 1.2681	4095	109
20	 0.0325	-0.4206	 1.2669	4095	110
20	 0.0412	-0.3912	 1.2700	4095	111
20	 0.0069	-0.3887	 1.2687	4095	112
20	 0.0194	-0.4069	 1.2662	4095	113
20	-0.0219	-0.4212	 1.2675	4095	114
20	 0.0256	-0.4319	 1.2681	4095	115
20	-0.0194	-0.3981	 1.2669	4095	116
20	-0.0137	-0.4325	 1.2656	4095	117
20	 0.0275	-0.4331	 1.2700	4095	118
20	-0.0162	-0.4150	 1.2675	4095	119
20	-0.0450	-0.4731	 1.2681	4095	120
20	 0.1144	-0.4294	 1.2675	4095	121
20	 0.0269	-0.3706	 1.2687	4095	122
20	 0.0687	-0.3550	 1.2662	4095	123
20	 0.0819	-0.3712	 1.2669	4095	124
20	 0.0581	-0.3887	 1.2656	4095	125
20	 0.0006	-0.3937	 1.2656	4095	126
20	 0.0319	-0.4144	 1.2669	4095	127
20	 0.0175	-0.3937	 1.2669	4095	128
20	-0.0131	-0.3875	 1.2694	4095	129
20	 0.0400	-0.3919	 1.2700	4095	130
20	 0.0256	-0.3850	 1.2694	4095	13
