20	 0.0131	-0.4000	 1.2662	4095	034
20	 0.0212	-0.4012	 1.2687	4095	035
20	 0.0131	-0.3906	 1.2675	4095	036
20	 0.0312	-0.4012	 1.2662	4095	037
20	 0.0175	-0.3987	 1.2675	4095	038
20	 0.0375	-0.4062	 1.2675	4095	039
20	 0.0406	-0.4025	 1.2681	4095	040
20	 0.0112	-0.3906	 1.2662	4095	041
20	 0.0006	-0.4144	 1.2681	4095	042
20	 0.0025	-0.3987	 1.2687	4095	043
20	 0.0244	-0.3956	 1.2694	4095	044
20	 0.0369	-0.3744	 1.2669	4095	045
20	 0.0244	-0.4137	 1.2656	4095	046
20	 0.0269	-0.4275	 1.2675	4095	047
20	 0.0075	-0.3950	 1.2687	4095	048
20	 0.0362	-0.4050	 1.2675	4095	049
20	 0.0194	-0.4106	 1.2656	4095	050
20	 0.0200	-0.3937	 1.2681	4095	051
20	 0.0131	-0.4006	 1.2700	4095	052
20	 0.0300	-0.3894	 1.2687	4095	053
20	 0.0162	-0.3912	 1.2669	4095	054
20	 0.0306	-0.3900	 1.2662	4095	055
20	 0.0206	-0.4169	 1.2662	4095	056
20	 0.0262	-0.3937	 1.2669	4095	057
20	 0.0187	-0.4062	 1.2675	4095	058
20	 0.0162	-0.4037	 1.2675	4095	059
20	 0.0206	-0.4019	 1.2675	4095	060
20	 0.0225	-0.3931	 1.2669	4095	061
20	 0.0244	-0.3962	 1.2687	4095	062
20	 0.0437	-0.3831	 1.2637	4095	063
20	 0.0262	-0.3969	 1.2637	4095	064
20	 0.0237	-0.3850	 1.2662	4095	065
20	 0.0244	-0.4037	 1.2644	4095	066
20	 0.0187	-0.4006	 1.2669	4095	067
20	 0.0162	-0.4025	 1.2675	4095	068
20	 0.0269	-0.3962	 1.2675	4095	069
20	 0.0106	-0.3881	 1.2675	4095	070
20	 0.0319	-0.4000	 1.2675	4095	071
20	 0.0331	-0.4194	 1.2694	4095	072
20	 0.0294	-0.4044	 1.2669	4095	073
20	 0.0269	-0.3950	 1.2669	4095	074
20	 0.0219	-0.3862	 1.2662	4095	075
20	 0.0325	-0.3956	 1.2662	4095	076
20	 0.0162	-0.3987	 1.2675	4095	077
20	 0.0262	-0.3994	 1.2662	4095	078
20	 0.0262	-0.3881	 1.2656	4095	079
20	 0.0231	-0.3950	 1.2662	4095	080
20	 0.0237	-0.4012	 1.2650	4095	081
20	 0.0194	-0.3906	 1.2669	4095	082
20	 0.0119	-0.3900	 1.2662	4095	083
20	 0.0156	-0.3944	 1.2669	4095	084
20	 0.0106	-0.3912	 1.2656	4095	085
20	 0.0181	-0.4106	 1.2687	4095	086
20	 0.0156	-0.3775	 1.2669	4095	087
20	 0.0212	-0.3987	 1.2669	4095	088
20	 0.0256	-0.4006	 1.2669	4095	089
20	 0.0394	-0.3925	 1.2681	4095	090
20	 0.0356	-0.3912	 1.2669	4095	091
20	 0.0137	-0.4025	 1.2681	4095	092
20	 0.0112	-0.3875	 1.2675	4095	093
20	 0.0181	-0.4031	 1.2650	4095	094
20	 0.0400	-0.3900	 1.2669	4095	095
20	 0.0250	-0.3894	 1.2669	4095	096
20	 0.0244	-0.3906	 1.2650	4095	097
20	 0.0225	-0.3981	 1.2669	4095	098
20	 0.0187	-0.4087	 1.2650	4095	099
20	 0.0119	-0.3931	 1.2662	4095	100
20	 0.0200	-0.4006	 1.2644	4095	101
20	 0.0137	-0.3906	 1.2662	4095	102
20	 0.0087	-0.3962	 1.2681	4095	103
20	 0.0250	-0.3906	 1.2662	4095	104
20	 0.0287	-0.3875	 1.2662	4095	105
20	 0.0312	-0.3737	 1.2662	4095	106
20	 0.0319	-0.3962	 1.2644	4095	107
20	 0.0350	-0.3894	 1.2650	4095	108
20	 0.0169	-0.3781	 1.2675	4095	109
20	 0.0244	-0.3919	 1.2669	4095	110
20	 0.0344	-0.3937	 1.2669	4095	111
20	 0.0087	-0.3837	 1.2669	4095	112
20	 0.0319	-0.3831	 1.2662	4095	113
20	 0.0344	-0.3881	 1.2669	4095	114
20	 0.0262	-0.3906	 1.2706	4095	115
20	 0.0275	-0.4144	 1.2706	4095	116
20	-0.0050	-0.3900	 1.2694	4095	117
20	-0.0100	-0.4000	 1.2675	4095	118
20	 0.0350	-0.3837	 1.2675	4095	119
20	 0.0194	-0.3912	 1.2681	4095	120
20	 0.0206	-0.3894	 1.2675	4095	121
20	 0.0412	-0.3875	 1.2681	4095	122
20	 0.0244	-0.3981	 1.2656	4095	123
20	 0.0175	-0.4000	 1.2644	4095	124
20	 0.0275	-0.3937	 1.2687	4095	125
20	 0.0281	-0.3956	 1.2687	4095	126
20	 0.0212	-0.3806	 1.2669	4095	127
20	 0.0244	-0.4012	 1.2656	4095	128
20	 0.0169	-0.3956	 1.2694	4095	129
20	 0.0294	-0.4094	 1.2675	4095	130
20	 0.0306	-0.4037	 1.2669	4095	131
20	 0.0306	-0.3844	 1.2681	4095	132
20	 0.0106	-0.4012	 1.2669	4095	133
20	 0.0106	-0.3875	 1.2675	4095	134
20	 0.0106	-0.4044	 1.2687	4095	135
20	 0.0162	-0.3994	 1.2681	4095	136
20	 0.0175	-0.3912	 1.2675	4095	137
20	 0.0419	-0.4019	 1.2675	4095	138
20	 0.0175	-0.3887	 1.2694	4095	139
20	 0.0225	-0.3962	 1.2662	4095	140
20	 0.0150	-0.3800	 1.2662	409
