20	 0.0175	-0.4406	 1.2931	4095	121
20	 0.0219	-0.4137	 1.2956	4095	122
20	 0.0325	-0.4481	 1.2937	4095	123
20	 0.0269	-0.4300	 1.2919	4095	124
20	 0.0237	-0.4306	 1.2912	4095	125
20	 0.0325	-0.4425	 1.2950	4095	126
20	 0.0269	-0.4481	 1.2956	4095	127
20	 0.0069	-0.4550	 1.2962	4095	128
20	 0.0112	-0.4562	 1.2944	4095	129
20	 0.0231	-0.4187	 1.2937	4095	130
20	 0.0250	-0.4469	 1.2944	4095	131
20	 0.0100	-0.4387	 1.2931	4095	132
20	 0.0050	-0.4337	 1.2937	4095	133
20	 0.0362	-0.4394	 1.2931	4095	134
20	 0.0162	-0.4381	 1.2944	4095	135
20	 0.0281	-0.4325	 1.2919	4095	136
20	 0.0256	-0.4381	 1.2937	4095	137
20	 0.0119	-0.4312	 1.2944	4095	138
20	 0.0125	-0.4219	 1.2900	4095	139
20	 0.0262	-0.4525	 1.2931	4095	140
20	 0.0262	-0.4375	 1.2925	4095	141
20	 0.0275	-0.4431	 1.2937	4095	142
20	 0.0237	-0.4250	 1.2912	4095	143
20	 0.0162	-0.4381	 1.2931	4095	144
20	 0.0175	-0.4487	 1.2956	4095	145
20	 0.0187	-0.4331	 1.2962	4095	146
20	 0.0137	-0.4331	 1.2962	4095	147
20	 0.0181	-0.4419	 1.2944	4095	148
20	 0.0256	-0.4306	 1.2937	4095	149
20	 0.0175	-0.4237	 1.2944	4095	150
20	 0.0269	-0.4325	 1.2962	4095	151
20	 0.0181	-0.4387	 1.2962	4095	152
20	 0.0262	-0.4350	 1.2937	4095	153
20	 0.0119	-0.4250	 1.2906	4095	154
20	 0.0194	-0.4256	 1.2919	4095	155
20	 0.0175	-0.4437	 1.2931	4095	156
20	 0.0212	-0.4337	 1.2931	4095	157
20	 0.0275	-0.4344	 1.2925	4095	158
20	 0.0225	-0.4287	 1.2925	4095	159
20	 0.0475	-0.4356	 1.2956	4095	160
20	 0.0256	-0.4281	 1.2937	4095	161
20	 0.0300	-0.4425	 1.2950	4095	162
20	 0.0156	-0.4412	 1.2956	4095	163
20	 0.0269	-0.4637	 1.2950	4095	164
20	 0.0181	-0.4456	 1.2937	4095	165
20	 0.0156	-0.4469	 1.2937	4095	166
20	 0.0056	-0.4275	 1.2925	4095	167
20	 0.0312	-0.4387	 1.2956	4095	168
20	 0.0212	-0.4450	 1.2944	4095	169
20	 0.0225	-0.4387	 1.2931	4095	170
20	 0.0225	-0.4481	 1.2937	4095	171
20	 0.0212	-0.4325	 1.2931	4095	172
20	 0.0369	-0.4331	 1.2931	4095	173
20	 0.0206	-0.4387	 1.2956	4095	17
